finestep,counter_asc,counter_desc
3168,-10.0,-43.0
3184,-11.0,-44.0
3200,-8.0,-46.0
3216,-6.0,-42.0
3232,-9.0,-46.0
3248,-8.0,-44.0
3264,-10.0,-41.0
3280,-7.0,-49.0
3296,-10.0,-40.0
3312,-11.0,-41.0
3328,-10.0,-44.0
3344,-9.0,-38.0
3360,-11.0,-39.0
3376,-10.0,-40.0
3392,-6.0,-43.0
3408,-10.0,-40.0
3424,-7.0,-42.0
3440,-7.0,-41.0
3456,-9.0,-40.0
3472,-9.0,-37.0
3488,-13.0,-40.0
3504,-11.0,-42.0
3520,-14.0,-43.0
3536,-15.0,-44.0
3552,-12.0,-43.0
3568,-9.0,-43.0
3584,-9.0,-39.0
3600,-10.0,-47.0
3616,-7.0,-40.0
3632,-15.0,-41.0
3648,-8.0,-48.0
3664,-8.0,-46.0
3680,-9.0,-40.0
3696,-6.0,-42.0
3712,-10.0,-49.0
3728,-11.0,-48.0
3744,-12.0,-48.0
3760,-7.0,-40.0
3776,-7.0,-48.0
3792,-11.0,-42.0
3808,-8.0,-39.0
3824,-12.0,-46.0
3840,-11.0,-47.0
3856,-11.0,-44.0
3872,-11.0,-39.0
3888,-9.0,-42.0
3904,-13.0,-47.0
3920,-10.0,-44.0
3936,-7.0,-47.0
3952,-12.0,-40.0
3968,-10.0,-39.0
3984,-14.0,-38.0
4000,-7.0,-48.0
4016,-13.0,-45.0
4032,-7.0,-46.0
4048,-13.0,-43.0
4064,-15.0,-44.0
4080,-12.0,-45.0
4096,-16.0,-45.0
4112,-12.0,-45.0
4128,-12.0,-43.0
4144,-10.0,-42.0
4160,-14.0,-46.0
4176,-12.0,-45.0
4192,-12.0,-44.0
4208,-13.0,-47.0
4224,-9.0,-45.0
4240,-14.0,-46.0
4256,-10.0,-50.0
4272,-11.0,-42.0
4288,-16.0,-44.0
4304,-12.0,-42.0
4320,-14.0,-50.0
4336,-11.0,-44.0
4352,-12.0,-45.0
4368,-12.0,-46.0
4384,-10.0,-46.0
4400,-11.0,-45.0
4416,-14.0,-41.0
4432,-16.0,-51.0
4448,-12.0,-51.0
4464,-11.0,-41.0
4480,-11.0,-44.0
4496,-14.0,-48.0
4512,-15.0,-44.0
4528,-13.0,-46.0
4544,-6.0,-50.0
4560,-11.0,-47.0
4576,-15.0,-41.0
4592,-10.0,-49.0
4608,-17.0,-47.0
4624,-11.0,-50.0
4640,-10.0,-47.0
4656,-13.0,-50.0
4672,-10.0,-49.0
4688,-12.0,-48.0
4704,-11.0,-45.0
4720,-11.0,-49.0
4736,-13.0,-47.0
4752,-17.0,-45.0
4768,-13.0,-42.0
4784,-12.0,-51.0
4800,-13.0,-45.0
4816,-10.0,-50.0
4832,-14.0,-45.0
4848,-13.0,-48.0
4864,-12.0,-49.0
4880,-15.0,-47.0
4896,-10.0,-46.0
4912,-15.0,-49.0
4928,-14.0,-47.0
4944,-14.0,-52.0
4960,-12.0,-43.0
4976,-16.0,-42.0
4992,-9.0,-46.0
5008,-15.0,-52.0
5024,-14.0,-48.0
5040,-17.0,-50.0
5056,-11.0,-51.0
5072,-13.0,-52.0
5088,-13.0,-51.0
5104,-18.0,-49.0
5120,-16.0,-46.0
5136,-12.0,-45.0
5152,-15.0,-51.0
5168,-16.0,-49.0
5184,-13.0,-48.0
5200,-9.0,-51.0
5216,-13.0,-42.0
5232,-13.0,-48.0
5248,-9.0,-45.0
5264,-14.0,-44.0
5280,-14.0,-48.0
5296,-18.0,-50.0
5312,-17.0,-49.0
5328,-13.0,-49.0
5344,-12.0,-50.0
5360,-14.0,-51.0
5376,-14.0,-47.0
5392,-16.0,-52.0
5408,-14.0,-51.0
5424,-13.0,-46.0
5440,-10.0,-50.0
5456,-17.0,-50.0
5472,-19.0,-49.0
5488,-16.0,-45.0
5504,-13.0,-51.0
5520,-20.0,-54.0
5536,-15.0,-44.0
5552,-11.0,-48.0
5568,-19.0,-52.0
5584,-17.0,-44.0
5600,-17.0,-54.0
5616,-18.0,-52.0
5632,-19.0,-45.0
5648,-16.0,-47.0
5664,-16.0,-48.0
5680,-18.0,-50.0
5696,-15.0,-46.0
5712,-12.0,-47.0
5728,-15.0,-47.0
5744,-15.0,-47.0
5760,-15.0,-51.0
5776,-16.0,-49.0
5792,-13.0,-47.0
5808,-15.0,-49.0
5824,-16.0,-47.0
5840,-14.0,-47.0
5856,-13.0,-52.0
5872,-16.0,-47.0
5888,-20.0,-53.0
5904,-17.0,-53.0
5920,-19.0,-51.0
5936,-17.0,-47.0
5952,-17.0,-48.0
5968,-18.0,-55.0
5984,-13.0,-52.0
6000,-18.0,-47.0
6016,-15.0,-49.0
6032,-17.0,-48.0
6048,-16.0,-51.0
6064,-14.0,-47.0
6080,-19.0,-46.0
6096,-16.0,-49.0
6112,-17.0,-47.0
6128,-16.0,-52.0
6144,-18.0,-53.0
6160,-17.0,-50.0
6176,-15.0,-51.0
6192,-17.0,-49.0
6208,-18.0,-48.0
6224,-14.0,-55.0
6240,-14.0,-50.0
6256,-16.0,-52.0
6272,-15.0,-55.0
6288,-12.0,-47.0
6304,-21.0,-48.0
6320,-15.0,-48.0
6336,-18.0,-49.0
6352,-17.0,-51.0
6368,-18.0,-50.0
6384,-17.0,-45.0
6400,-18.0,-51.0
6416,-16.0,-48.0
6432,-18.0,-47.0
6448,-15.0,-55.0
6464,-18.0,-48.0
6480,-15.0,-50.0
6496,-17.0,-45.0
6512,-17.0,-50.0
6528,-18.0,-49.0
6544,-15.0,-52.0
6560,-18.0,-53.0
6576,-14.0,-46.0
6592,-15.0,-48.0
6608,-18.0,-50.0
6624,-18.0,-54.0
6640,-17.0,-51.0
6656,-20.0,-52.0
6672,-18.0,-50.0
6688,-17.0,-51.0
6704,-20.0,-50.0
6720,-21.0,-50.0
6736,-18.0,-52.0
6752,-20.0,-50.0
6768,-18.0,-52.0
6784,-22.0,-49.0
6800,-19.0,-52.0
6816,-18.0,-50.0
6832,-25.0,-50.0
6848,-16.0,-49.0
6864,-19.0,-48.0
6880,-21.0,-49.0
6896,-18.0,-52.0
6912,-20.0,-49.0
6928,-20.0,-52.0
6944,-21.0,-51.0
6960,-22.0,-48.0
6976,-19.0,-51.0
6992,-18.0,-48.0
7008,-16.0,-49.0
7024,-20.0,-49.0
7040,-24.0,-53.0
7056,-16.0,-56.0
7072,-18.0,-51.0
7088,-18.0,-47.0
7104,-18.0,-56.0
7120,-20.0,-49.0
7136,-16.0,-51.0
7152,-18.0,-53.0
7168,-18.0,-55.0
7184,-15.0,-47.0
7200,-21.0,-58.0
7216,-18.0,-50.0
7232,-21.0,-49.0
7248,-18.0,-53.0
7264,-20.0,-45.0
7280,-19.0,-50.0
7296,-20.0,-49.0
7312,-22.0,-52.0
7328,-23.0,-50.0
7344,-20.0,-48.0
7360,-21.0,-52.0
7376,-18.0,-54.0
7392,-22.0,-54.0
7408,-22.0,-59.0
7424,-24.0,-52.0
7440,-20.0,-56.0
7456,-15.0,-53.0
7472,-18.0,-54.0
7488,-20.0,-56.0
7504,-20.0,-52.0
7520,-19.0,-50.0
7536,-19.0,-43.0
7552,-21.0,-51.0
7568,-19.0,-52.0
7584,-22.0,-50.0
7600,-23.0,-51.0
7616,-20.0,-47.0
7632,-18.0,-53.0
7648,-20.0,-52.0
7664,-19.0,-52.0
7680,-19.0,-52.0
7696,-24.0,-54.0
7712,-18.0,-58.0
7728,-25.0,-55.0
7744,-21.0,-49.0
7760,-17.0,-56.0
7776,-24.0,-54.0
7792,-20.0,-50.0
7808,-23.0,-55.0
7824,-25.0,-52.0
7840,-23.0,-50.0
7856,-20.0,-51.0
7872,-21.0,-48.0
7888,-25.0,-53.0
7904,-19.0,-50.0
7920,-20.0,-54.0
7936,-19.0,-51.0
7952,-23.0,-56.0
7968,-24.0,-56.0
7984,-20.0,-52.0
8000,-20.0,-48.0
8016,-26.0,-50.0
8032,-21.0,-56.0
8048,-24.0,-56.0
8064,-22.0,-57.0
8080,-20.0,-54.0
8096,-20.0,-51.0
8112,-23.0,-56.0
8128,-23.0,-53.0
8144,-22.0,-51.0
8160,-21.0,-54.0
8176,-18.0,-51.0
8192,-18.0,-52.0
8208,-21.0,-54.0
8224,-20.0,-57.0
8240,-23.0,-53.0
8256,-25.0,-55.0
8272,-22.0,-54.0
8288,-21.0,-62.0
8304,-25.0,-51.0
8320,-22.0,-56.0
8336,-26.0,-51.0
8352,-25.0,-51.0
8368,-19.0,-50.0
8384,-21.0,-52.0
8400,-20.0,-50.0
8416,-21.0,-58.0
8432,-23.0,-53.0
8448,-25.0,-54.0
8464,-21.0,-50.0
8480,-20.0,-57.0
8496,-23.0,-62.0
8512,-26.0,-55.0
8528,-21.0,-53.0
8544,-24.0,-50.0
8560,-20.0,-53.0
8576,-21.0,-53.0
8592,-22.0,-59.0
8608,-23.0,-51.0
8624,-23.0,-56.0
8640,-27.0,-56.0
8656,-25.0,-59.0
8672,-23.0,-55.0
8688,-21.0,-55.0
8704,-22.0,-57.0
8720,-24.0,-57.0
8736,-28.0,-54.0
8752,-20.0,-63.0
8768,-21.0,-56.0
8784,-22.0,-63.0
8800,-25.0,-54.0
8816,-30.0,-57.0
8832,-24.0,-54.0
8848,-24.0,-52.0
8864,-24.0,-58.0
8880,-21.0,-53.0
8896,-26.0,-53.0
8912,-21.0,-54.0
8928,-25.0,-58.0
8944,-25.0,-54.0
8960,-27.0,-59.0
8976,-22.0,-55.0
8992,-26.0,-56.0
9008,-22.0,-59.0
9024,-26.0,-57.0
9040,-27.0,-59.0
9056,-29.0,-56.0
9072,-26.0,-50.0
9088,-28.0,-59.0
9104,-25.0,-60.0
9120,-23.0,-58.0
9136,-26.0,-55.0
9152,-22.0,-61.0
9168,-26.0,-54.0
9184,-22.0,-59.0
9200,-20.0,-63.0
9216,-23.0,-55.0
9232,-28.0,-58.0
9248,-25.0,-59.0
9264,-27.0,-54.0
9280,-24.0,-57.0
9296,-23.0,-53.0
9312,-24.0,-56.0
9328,-27.0,-58.0
9344,-22.0,-59.0
9360,-28.0,-54.0
9376,-28.0,-53.0
9392,-25.0,-54.0
9408,-25.0,-58.0
9424,-23.0,-57.0
9440,-22.0,-56.0
9456,-28.0,-58.0
9472,-24.0,-56.0
9488,-28.0,-54.0
9504,-26.0,-58.0
9520,-26.0,-54.0
9536,-26.0,-58.0
9552,-29.0,-54.0
9568,-30.0,-56.0
9584,-25.0,-54.0
9600,-27.0,-53.0
9616,-25.0,-55.0
9632,-22.0,-54.0
9648,-24.0,-53.0
9664,-29.0,-53.0
9680,-22.0,-59.0
9696,-26.0,-57.0
9712,-28.0,-55.0
9728,-28.0,-56.0
9744,-24.0,-57.0
9760,-26.0,-56.0
9776,-27.0,-54.0
9792,-29.0,-59.0
9808,-27.0,-58.0
9824,-25.0,-59.0
9840,-27.0,-57.0
9856,-27.0,-60.0
9872,-24.0,-58.0
9888,-23.0,-55.0
9904,-25.0,-55.0
9920,-23.0,-59.0
9936,-26.0,-61.0
9952,-25.0,-60.0
9968,-24.0,-59.0
9984,-26.0,-57.0
10000,-27.0,-51.0
10016,-27.0,-56.0
10032,-24.0,-54.0
10048,-27.0,-58.0
10064,-26.0,-60.0
10080,-29.0,-62.0
10096,-28.0,-54.0
10112,-28.0,-57.0
10128,-33.0,-59.0
10144,-26.0,-57.0
10160,-27.0,-60.0
10176,-26.0,-59.0
10192,-29.0,-59.0
10208,-30.0,-54.0
10224,-31.0,-60.0
10240,-26.0,-57.0
10256,-28.0,-58.0
10272,-23.0,-64.0
10288,-28.0,-61.0
10304,-25.0,-54.0
10320,-26.0,-58.0
10336,-30.0,-61.0
10352,-26.0,-54.0
10368,-30.0,-60.0
10384,-28.0,-55.0
10400,-30.0,-59.0
10416,-27.0,-60.0
10432,-29.0,-61.0
10448,-27.0,-57.0
10464,-25.0,-55.0
10480,-29.0,-55.0
10496,-30.0,-61.0
10512,-25.0,-62.0
10528,-30.0,-53.0
10544,-29.0,-64.0
10560,-30.0,-57.0
10576,-31.0,-59.0
10592,-25.0,-59.0
10608,-29.0,-58.0
10624,-30.0,-61.0
10640,-29.0,-62.0
10656,-33.0,-54.0
10672,-31.0,-62.0
10688,-27.0,-57.0
10704,-33.0,-62.0
10720,-26.0,-60.0
10736,-26.0,-55.0
10752,-32.0,-59.0
10768,-27.0,-61.0
10784,-26.0,-60.0
10800,-26.0,-60.0
10816,-31.0,-63.0
10832,-25.0,-65.0
10848,-27.0,-65.0
10864,-25.0,-55.0
10880,-31.0,-57.0
10896,-27.0,-57.0
10912,-30.0,-58.0
10928,-27.0,-58.0
10944,-38.0,-64.0
10960,-33.0,-61.0
10976,-29.0,-61.0
10992,-26.0,-52.0
11008,-29.0,-58.0
11024,-33.0,-58.0
11040,-27.0,-52.0
11056,-32.0,-59.0
11072,-31.0,-63.0
11088,-32.0,-59.0
11104,-33.0,-61.0
11120,-32.0,-59.0
11136,-30.0,-59.0
11152,-28.0,-62.0
11168,-31.0,-56.0
11184,-27.0,-59.0
11200,-28.0,-62.0
11216,-33.0,-58.0
11232,-35.0,-57.0
11248,-31.0,-60.0
11264,-34.0,-61.0
11280,-31.0,-64.0
11296,-29.0,-63.0
11312,-28.0,-59.0
11328,-35.0,-57.0
11344,-27.0,-59.0
11360,-32.0,-58.0
11376,-28.0,-65.0
11392,-31.0,-67.0
11408,-34.0,-60.0
11424,-38.0,-63.0
11440,-32.0,-60.0
11456,-33.0,-64.0
11472,-30.0,-60.0
11488,-33.0,-64.0
11504,-34.0,-64.0
11520,-30.0,-62.0
11536,-31.0,-58.0
11552,-31.0,-60.0
11568,-33.0,-59.0
11584,-35.0,-62.0
11600,-30.0,-59.0
11616,-33.0,-63.0
11632,-32.0,-61.0
11648,-36.0,-61.0
11664,-33.0,-58.0
11680,-32.0,-57.0
11696,-30.0,-62.0
11712,-33.0,-67.0
11728,-34.0,-60.0
11744,-27.0,-55.0
11760,-36.0,-59.0
11776,-35.0,-56.0
11792,-28.0,-66.0
11808,-32.0,-65.0
11824,-32.0,-59.0
11840,-33.0,-63.0
11856,-35.0,-62.0
11872,-30.0,-62.0
11888,-33.0,-61.0
11904,-37.0,-60.0
11920,-30.0,-63.0
11936,-36.0,-60.0
11952,-32.0,-63.0
11968,-35.0,-63.0
11984,-36.0,-62.0
12000,-32.0,-57.0
12016,-34.0,-64.0
12032,-36.0,-59.0
12048,-29.0,-63.0
12064,-36.0,-57.0
12080,-30.0,-61.0
12096,-35.0,-63.0
12112,-32.0,-62.0
12128,-36.0,-61.0
12144,-32.0,-66.0
12160,-34.0,-58.0
12176,-36.0,-60.0
12192,-38.0,-62.0
12208,-35.0,-70.0
12224,-35.0,-59.0
12240,-38.0,-61.0
12256,-35.0,-65.0
12272,-35.0,-63.0
12288,-34.0,-60.0
12304,-30.0,-59.0
12320,-33.0,-60.0
12336,-29.0,-62.0
12352,-37.0,-59.0
12368,-34.0,-60.0
12384,-36.0,-68.0
12400,-33.0,-67.0
12416,-35.0,-65.0
12432,-33.0,-64.0
12448,-36.0,-63.0
12464,-36.0,-61.0
12480,-35.0,-64.0
12496,-36.0,-64.0
12512,-33.0,-63.0
12528,-35.0,-56.0
12544,-33.0,-62.0
12560,-33.0,-68.0
12576,-40.0,-63.0
12592,-32.0,-61.0
12608,-33.0,-62.0
12624,-33.0,-60.0
12640,-33.0,-59.0
12656,-32.0,-66.0
12672,-35.0,-59.0
12688,-32.0,-62.0
12704,-38.0,-64.0
12720,-32.0,-63.0
12736,-34.0,-59.0
12752,-40.0,-59.0
12768,-39.0,-70.0
12784,-33.0,-61.0
12800,-36.0,-60.0
12816,-31.0,-63.0
12832,-36.0,-61.0
12848,-34.0,-67.0
12864,-37.0,-66.0
12880,-36.0,-62.0
12896,-35.0,-57.0
12912,-35.0,-66.0
12928,-38.0,-63.0
12944,-37.0,-61.0
12960,-35.0,-66.0
12976,-39.0,-61.0
12992,-34.0,-64.0
13008,-35.0,-64.0
13024,-37.0,-66.0
13040,-33.0,-59.0
13056,-41.0,-60.0
13072,-37.0,-62.0
13088,-43.0,-63.0
13104,-40.0,-63.0
13120,-36.0,-64.0
13136,-34.0,-67.0
13152,-42.0,-61.0
13168,-36.0,-64.0
13184,-34.0,-64.0
13200,-38.0,-67.0
13216,-40.0,-61.0
13232,-35.0,-60.0
13248,-38.0,-66.0
13264,-38.0,-67.0
13280,-36.0,-60.0
13296,-31.0,-65.0
13312,-36.0,-59.0
13328,-36.0,-62.0
13344,-38.0,-68.0
13360,-35.0,-64.0
13376,-36.0,-64.0
13392,-40.0,-66.0
13408,-38.0,-66.0
13424,-32.0,-65.0
13440,-39.0,-64.0
13456,-34.0,-68.0
13472,-39.0,-65.0
13488,-35.0,-64.0
13504,-38.0,-66.0
13520,-37.0,-62.0
13536,-35.0,-64.0
13552,-37.0,-58.0
13568,-42.0,-61.0
13584,-40.0,-63.0
13600,-37.0,-60.0
13616,-43.0,-65.0
13632,-41.0,-63.0
13648,-40.0,-64.0
13664,-41.0,-63.0
13680,-40.0,-60.0
13696,-35.0,-61.0
13712,-30.0,-68.0
13728,-44.0,-63.0
13744,-40.0,-65.0
13760,-37.0,-58.0
13776,-44.0,-62.0
13792,-39.0,-64.0
13808,-40.0,-65.0
13824,-39.0,-67.0
13840,-45.0,-65.0
13856,-39.0,-60.0
13872,-35.0,-65.0
13888,-38.0,-66.0
13904,-40.0,-64.0
13920,-38.0,-67.0
13936,-40.0,-62.0
13952,-41.0,-69.0
13968,-44.0,-62.0
13984,-38.0,-65.0
14000,-38.0,-70.0
14016,-41.0,-66.0
14032,-37.0,-65.0
14048,-39.0,-70.0
14064,-42.0,-68.0
14080,-37.0,-67.0
14096,-40.0,-68.0
14112,-41.0,-62.0
14128,-41.0,-64.0
14144,-35.0,-69.0
14160,-41.0,-60.0
14176,-39.0,-61.0
14192,-43.0,-61.0
14208,-42.0,-64.0
14224,-38.0,-67.0
14240,-41.0,-68.0
14256,-41.0,-64.0
14272,-37.0,-67.0
14288,-41.0,-64.0
14304,-41.0,-63.0
14320,-39.0,-61.0
14336,-45.0,-68.0
14352,-36.0,-60.0
14368,-43.0,-64.0
14384,-40.0,-65.0
14400,-39.0,-70.0
14416,-46.0,-65.0
14432,-47.0,-68.0
14448,-43.0,-63.0
14464,-45.0,-64.0
14480,-41.0,-62.0
14496,-43.0,-65.0
14512,-44.0,-68.0
14528,-44.0,-65.0
14544,-39.0,-69.0
14560,-41.0,-66.0
14576,-43.0,-65.0
14592,-38.0,-64.0
14608,-43.0,-63.0
14624,-51.0,-66.0
14640,-38.0,-63.0
14656,-42.0,-66.0
14672,-41.0,-66.0
14688,-43.0,-66.0
14704,-39.0,-75.0
14720,-42.0,-69.0
14736,-44.0,-71.0
14752,-44.0,-65.0
14768,-41.0,-67.0
14784,-43.0,-65.0
14800,-43.0,-70.0
14816,-44.0,-66.0
14832,-48.0,-66.0
14848,-35.0,-73.0
14864,-39.0,-72.0
14880,-39.0,-68.0
14896,-41.0,-72.0
14912,-41.0,-69.0
14928,-41.0,-61.0
14944,-43.0,-69.0
14960,-38.0,-69.0
14976,-38.0,-64.0
14992,-40.0,-68.0
15008,-42.0,-70.0
15024,-41.0,-64.0
15040,-41.0,-67.0
15056,-38.0,-65.0
15072,-44.0,-66.0
15088,-47.0,-62.0
15104,-44.0,-65.0
15120,-43.0,-67.0
15136,-43.0,-69.0
15152,-45.0,-71.0
15168,-41.0,-69.0
15184,-41.0,-72.0
15200,-42.0,-63.0
15216,-42.0,-66.0
15232,-40.0,-68.0
15248,-49.0,-68.0
15264,-44.0,-64.0
15280,-49.0,-70.0
15296,-43.0,-68.0
15312,-40.0,-71.0
15328,-45.0,-65.0
15344,-45.0,-69.0
15360,-41.0,-65.0
15376,-39.0,-65.0
15392,-40.0,-69.0
15408,-49.0,-71.0
15424,-42.0,-67.0
15440,-38.0,-68.0
15456,-40.0,-65.0
15472,-44.0,-67.0
15488,-49.0,-62.0
15504,-42.0,-71.0
15520,-47.0,-68.0
15536,-41.0,-67.0
15552,-44.0,-63.0
15568,-47.0,-72.0
15584,-42.0,-68.0
15600,-45.0,-62.0
15616,-43.0,-70.0
15632,-45.0,-67.0
15648,-41.0,-70.0
15664,-42.0,-67.0
15680,-46.0,-69.0
15696,-39.0,-66.0
15712,-44.0,-72.0
15728,-45.0,-69.0
15744,-46.0,-68.0
15760,-40.0,-68.0
15776,-44.0,-68.0
15792,-47.0,-67.0
15808,-42.0,-73.0
15824,-45.0,-71.0
15840,-44.0,-65.0
15856,-48.0,-68.0
15872,-45.0,-75.0
15888,-47.0,-64.0
15904,-47.0,-66.0
15920,-38.0,-69.0
15936,-46.0,-69.0
15952,-46.0,-68.0
15968,-45.0,-74.0
15984,-45.0,-68.0
16000,-46.0,-68.0
16016,-40.0,-70.0
16032,-44.0,-66.0
16048,-47.0,-67.0
16064,-41.0,-69.0
16080,-45.0,-69.0
16096,-56.0,-70.0
16112,-42.0,-64.0
16128,-45.0,-69.0
16144,-42.0,-61.0
16160,-46.0,-67.0
16176,-43.0,-70.0
16192,-52.0,-71.0
16208,-46.0,-68.0
16224,-47.0,-70.0
16240,-47.0,-71.0
16256,-49.0,-68.0
16272,-50.0,-67.0
16288,-52.0,-71.0
16304,-43.0,-67.0
16320,-46.0,-66.0
16336,-46.0,-67.0
16352,-48.0,-69.0
16368,-49.0,-75.0
16384,-45.0,-67.0
16400,-43.0,-70.0
16416,-47.0,-70.0
16432,-50.0,-68.0
16448,-50.0,-69.0
16464,-47.0,-70.0
16480,-49.0,-65.0
16496,-45.0,-69.0
16512,-50.0,-69.0
16528,-55.0,-73.0
16544,-47.0,-68.0
16560,-43.0,-75.0
16576,-45.0,-66.0
16592,-46.0,-70.0
16608,-50.0,-67.0
16624,-47.0,-66.0
16640,-53.0,-62.0
16656,-49.0,-73.0
16672,-49.0,-71.0
16688,-48.0,-67.0
16704,-51.0,-67.0
16720,-50.0,-71.0
16736,-52.0,-72.0
16752,-49.0,-68.0
16768,-49.0,-66.0
16784,-50.0,-68.0
16800,-54.0,-70.0
16816,-46.0,-76.0
16832,-48.0,-71.0
16848,-50.0,-72.0
16864,-49.0,-73.0
16880,-46.0,-81.0
16896,-41.0,-68.0
16912,-50.0,-69.0
16928,-48.0,-70.0
16944,-45.0,-74.0
16960,-42.0,-66.0
16976,-46.0,-70.0
16992,-48.0,-68.0
17008,-49.0,-73.0
17024,-52.0,-69.0
17040,-46.0,-69.0
17056,-46.0,-72.0
17072,-50.0,-70.0
17088,-48.0,-71.0
17104,-49.0,-74.0
17120,-50.0,-72.0
17136,-51.0,-76.0
17152,-49.0,-76.0
17168,-46.0,-71.0
17184,-46.0,-76.0
17200,-50.0,-65.0
17216,-46.0,-68.0
17232,-51.0,-75.0
17248,-47.0,-74.0
17264,-54.0,-71.0
17280,-44.0,-77.0
17296,-46.0,-77.0
17312,-48.0,-71.0
17328,-52.0,-69.0
17344,-48.0,-75.0
17360,-51.0,-70.0
17376,-51.0,-73.0
17392,-46.0,-67.0
17408,-42.0,-72.0
17424,-48.0,-72.0
17440,-48.0,-76.0
17456,-50.0,-66.0
17472,-47.0,-71.0
17488,-47.0,-67.0
17504,-52.0,-69.0
17520,-45.0,-70.0
17536,-46.0,-74.0
17552,-51.0,-74.0
17568,-56.0,-74.0
17584,-53.0,-69.0
17600,-51.0,-72.0
17616,-50.0,-71.0
17632,-51.0,-77.0
17648,-54.0,-73.0
17664,-49.0,-63.0
17680,-44.0,-75.0
17696,-46.0,-76.0
17712,-49.0,-74.0
17728,-48.0,-71.0
17744,-48.0,-73.0
17760,-55.0,-71.0
17776,-49.0,-77.0
17792,-53.0,-67.0
17808,-55.0,-72.0
17824,-49.0,-73.0
17840,-50.0,-75.0
17856,-61.0,-74.0
17872,-52.0,-80.0
17888,-49.0,-79.0
17904,-50.0,-73.0
17920,-50.0,-77.0
17936,-49.0,-71.0
17952,-47.0,-72.0
17968,-53.0,-67.0
17984,-52.0,-75.0
18000,-48.0,-68.0
18016,-52.0,-74.0
18032,-49.0,-73.0
18048,-51.0,-69.0
18064,-46.0,-76.0
18080,-53.0,-75.0
18096,-54.0,-69.0
18112,-51.0,-70.0
18128,-51.0,-69.0
18144,-56.0,-77.0
18160,-52.0,-74.0
18176,-52.0,-69.0
18192,-53.0,-72.0
18208,-52.0,-74.0
18224,-49.0,-75.0
18240,-53.0,-77.0
18256,-52.0,-78.0
18272,-50.0,-69.0
18288,-52.0,-78.0
18304,-51.0,-69.0
18320,-52.0,-75.0
18336,-51.0,-73.0
18352,-52.0,-77.0
18368,-56.0,-77.0
18384,-48.0,-75.0
18400,-51.0,-77.0
18416,-52.0,-78.0
18432,-47.0,-80.0
18448,-50.0,-69.0
18464,-51.0,-71.0
18480,-51.0,-63.0
18496,-48.0,-76.0
18512,-53.0,-76.0
18528,-57.0,-80.0
18544,-53.0,-79.0
18560,-53.0,-74.0
18576,-52.0,-73.0
18592,-53.0,-75.0
18608,-49.0,-74.0
18624,-51.0,-73.0
18640,-48.0,-75.0
18656,-56.0,-77.0
18672,-53.0,-75.0
18688,-52.0,-80.0
18704,-49.0,-75.0
18720,-55.0,-75.0
18736,-53.0,-77.0
18752,-51.0,-75.0
18768,-52.0,-77.0
18784,-49.0,-70.0
18800,-54.0,-71.0
18816,-55.0,-73.0
18832,-54.0,-78.0
18848,-54.0,-70.0
18864,-55.0,-75.0
18880,-55.0,-78.0
18896,-54.0,-81.0
18912,-58.0,-72.0
18928,-54.0,-77.0
18944,-57.0,-75.0
18960,-56.0,-74.0
18976,-53.0,-73.0
18992,-51.0,-75.0
19008,-52.0,-75.0
19024,-53.0,-75.0
19040,-52.0,-73.0
19056,-57.0,-74.0
19072,-52.0,-79.0
19088,-52.0,-76.0
19104,-56.0,-79.0
19120,-54.0,-77.0
19136,-52.0,-73.0
19152,-56.0,-75.0
19168,-52.0,-73.0
19184,-54.0,-73.0
19200,-57.0,-77.0
19216,-58.0,-71.0
19232,-53.0,-75.0
19248,-47.0,-74.0
19264,-55.0,-74.0
19280,-54.0,-73.0
19296,-52.0,-79.0
19312,-56.0,-77.0
19328,-60.0,-71.0
19344,-57.0,-80.0
19360,-53.0,-75.0
19376,-53.0,-74.0
19392,-52.0,-77.0
19408,-57.0,-78.0
19424,-56.0,-72.0
19440,-53.0,-82.0
19456,-61.0,-80.0
19472,-52.0,-81.0
19488,-57.0,-76.0
19504,-57.0,-75.0
19520,-58.0,-75.0
19536,-54.0,-76.0
19552,-55.0,-79.0
19568,-53.0,-79.0
19584,-54.0,-79.0
19600,-57.0,-76.0
19616,-57.0,-77.0
19632,-58.0,-71.0
19648,-58.0,-78.0
19664,-58.0,-71.0
19680,-52.0,-75.0
19696,-57.0,-73.0
19712,-57.0,-80.0
19728,-55.0,-80.0
19744,-52.0,-76.0
19760,-51.0,-85.0
19776,-56.0,-80.0
19792,-54.0,-76.0
19808,-57.0,-74.0
19824,-56.0,-78.0
19840,-57.0,-81.0
19856,-55.0,-76.0
19872,-54.0,-78.0
19888,-58.0,-77.0
19904,-62.0,-77.0
19920,-55.0,-77.0
19936,-55.0,-80.0
19952,-57.0,-78.0
19968,-53.0,-74.0
19984,-54.0,-75.0
20000,-59.0,-79.0
20016,-53.0,-79.0
20032,-55.0,-87.0
20048,-57.0,-80.0
20064,-55.0,-77.0
20080,-55.0,-81.0
20096,-52.0,-80.0
20112,-58.0,-79.0
20128,-59.0,-79.0
20144,-56.0,-81.0
20160,-60.0,-72.0
20176,-58.0,-80.0
20192,-53.0,-75.0
20208,-59.0,-78.0
20224,-60.0,-76.0
20240,-57.0,-80.0
20256,-58.0,-73.0
20272,-59.0,-84.0
20288,-58.0,-88.0
20304,-59.0,-75.0
20320,-58.0,-78.0
20336,-59.0,-75.0
20352,-55.0,-75.0
